ndate;c4_q;c5_q;c6_q;c7_q;c8_q;rtp;T;P;U;ff;ff10;Td;RRR;Wg;so2_n;so2_m;so2_ug
2017-11-10 03:22:00;0;26396.6181803385;33846.5705403646;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00485456396515171;0;0.40599998831749
2017-11-10 03:24:00;0;38674.1953125;27135.7206705729;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00515196988514314;0;0.40599998831749
2017-11-10 03:26:00;0;23391.9911132812;34329.6502766927;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00613208033610135;0;0.40599998831749
2017-11-10 03:28:00;0;0;31588.6169108073;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00451399276498705;0;0.40599998831749
2017-11-10 03:30:00;0;0;31138.9701497396;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00615979821886867;0;0.40599998831749
2017-11-10 03:32:00;0;0;32934.491389974;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00290422713539253;0;0.40599998831749
2017-11-10 03:34:00;0;33752.9100748698;31942.4947102865;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00403897132103642;0;0.40599998831749
2017-11-10 03:36:00;0;47368.1986816406;30842.9499511719;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00314254630357027;0;0.40599998831749
2017-11-10 03:38:00;0;28240.8699462891;32860.2908691406;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00491610505462935;0;0.40599998831749
2017-11-10 03:40:00;0;55959.2226236979;30415.2058268229;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00296802592153351;0;0.40599998831749
2017-11-10 03:42:00;0;55829.6704427083;30069.5657063802;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00507125527753184;0;0.40599998831749
2017-11-10 03:44:00;0;54990.4598958333;29104.0937011719;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00554383050960799;0;0.40599998831749
2017-11-10 03:46:00;0;55350.4960611979;18453.1094563802;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00457156562867264;0;0.40599998831749
2017-11-10 03:48:00;0;51304.8436523437;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00324872899800539;0;0.40599998831749
2017-11-10 03:50:00;0;49743.3072916667;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00361640828195959;0;0.40599998831749
2017-11-10 03:52:00;0;48235.8752604167;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00297830839020511;0;0.40599998831749
2017-11-10 03:54:00;0;43224.296484375;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0038111680575336;0;0.40599998831749
2017-11-10 03:56:00;0;38660.5953450521;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00290458367671818;0;0.40599998831749
2017-11-10 03:58:00;0;39758.6756510417;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00397746352634082;0;0.40599998831749
2017-11-10 04:00:00;0;40378.1347005208;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00607955199666321;0;0.40599998831749
2017-11-10 04:02:00;0;43140.1465494792;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0121336492399375;0;0.40599998831749
2017-11-10 04:04:00;0;48929.4550455729;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0131767500735198;0;0.40599998831749
2017-11-10 04:06:00;0;47788.8610677083;33501.063688151;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0103179533888275;0;0.40599998831749
2017-11-10 04:08:00;0;47246.0283203125;40156.7403320313;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00351551319472492;0;0.40599998831749
2017-11-10 04:10:00;0;47754.2568684896;39491.1303059896;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00415985391009599;0;0.40599998831749
2017-11-10 04:12:00;0;47702.6066080729;39047.3202799479;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00281373638038834;0;0.40599998831749
2017-11-10 04:14:00;0;22142.3142089844;40339.5669596354;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00587204198818654;0;0.40599998831749
2017-11-10 04:16:00;0;0;39483.5211914063;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00640580483401815;0;0.40599998831749
2017-11-10 04:18:00;0;0;36310.7381510417;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00818797327422847;0;0.40599998831749
2017-11-10 04:20:00;0;0;39759.2189778646;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00432128979979704;0;0.40599998831749
2017-11-10 04:22:00;0;0;44864.1469319661;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00274675493128598;0;0.40599998831749
2017-11-10 04:24:00;0;0;28525.569913737;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00451161280895273;0;0.40599998831749
2017-11-10 04:26:00;0;0;37798.1635416667;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00907280150956164;0;0.40599998831749
2017-11-10 04:28:00;0;40257.1493652344;27753.5610839844;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00366853096832832;0;0.40599998831749
2017-11-10 04:30:00;0;41601.0605794271;33014.0892252604;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0165752444416285;0;0.40599998831749
2017-11-10 04:32:00;0;39945.3316080729;24126.2284342448;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0226545039874812;0;0.40599998831749
2017-11-10 04:34:00;0;35097.1456217448;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0212560532614589;0;0.40599998831749
2017-11-10 04:36:00;0;30302.9148925781;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0188433442342406;0;0.40599998831749
2017-11-10 04:38:00;0;34097.8745768229;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0161355763596172;0;0.40599998831749
2017-11-10 04:40:00;0;33276.2629557292;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0122421957785264;0.00142686263037225;0.40599998831749
2017-11-10 04:42:00;0;32286.7565592448;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00831007048642884;0;0.40599998831749
2017-11-10 04:44:00;0;34906.1873697917;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00634428017462293;0;0.40599998831749
2017-11-10 04:46:00;0;38828.7849283854;8458.31970214844;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0119397095792616;0;0.40599998831749
2017-11-10 04:48:00;0;40186.2560872396;36018.2528320312;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.015980526083149;0;0.40599998831749
2017-11-10 04:50:00;0;43674.7576171875;36040.9983072917;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0174842914488787;0;0.40599998831749
2017-11-10 04:52:00;0;45230.4486979167;35860.7056966146;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0201049048996841;0;0.40599998831749
2017-11-10 04:54:00;0;46363.6919270833;35742.6441731771;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0173444933025166;0;0.40599998831749
2017-11-10 04:56:00;0;47919.7431640625;34946.2022786458;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0225360479128237;0;0.40599998831749
2017-11-10 04:58:00;0;26077.4208902995;577.446150716146;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0123604367021471;0;0.40599998831749
2017-11-10 05:00:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00659179578069598;0;0.40599998831749
2017-11-10 05:02:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00606627744467308;0;0.40599998831749
2017-11-10 05:04:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00598563319848229;0;0.40599998831749
2017-11-10 05:06:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00816130523259441;0;0.40599998831749
2017-11-10 05:08:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00315882371117671;0;0.40599998831749
2017-11-10 05:10:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00336904347253342;0;0.40599998831749
2017-11-10 05:12:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00374864077505966;0;0.40599998831749
2017-11-10 05:14:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00388390223961323;0;0.40599998831749
2017-11-10 05:16:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00324486601942529;0;0.40599998831749
2017-11-10 05:18:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00272049601189792;0;0.40599998831749
2017-11-10 05:20:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00415396341122687;0;0.40599998831749
2017-11-10 05:22:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00278643611818552;0;0.40599998831749
2017-11-10 05:24:00;0;33256.4347330729;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00505133828458687;0;0.40599998831749
2017-11-10 05:26:00;0;52826.6017252604;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00587256562430412;0;0.40599998831749
2017-11-10 05:28:00;0;52757.6063802083;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00746489043037097;0;0.40599998831749
2017-11-10 05:30:00;0;51822.4103841146;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00715964951086789;0;0.40599998831749
2017-11-10 05:32:00;0;51122.03671875;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00351930107766141;0;0.40599998831749
2017-11-10 05:34:00;0;50078.9229166667;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00458821565844119;0;0.40599998831749
2017-11-10 05:36:00;0;49763.3764973958;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00439733533809582;0;0.40599998831749
2017-11-10 05:38:00;0;49434.4179361979;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00775905586003015;0;0.40599998831749
2017-11-10 05:40:00;0;48542.638671875;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0156468888899932;0;0.40599998831749
2017-11-10 05:42:00;0;46885.0506510417;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0167272041396548;0;0.40599998831749
2017-11-10 05:44:00;0;45528.7932617187;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0177954854288449;0;0.40599998831749
2017-11-10 05:46:00;0;44468.8642252604;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0110949268486972;0;0.40599998831749
2017-11-10 05:48:00;0;43025.5586914063;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00956631272565573;0;0.40599998831749
2017-11-10 05:50:00;0;40559.7334635417;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0079609235515818;0;0.40599998831749
2017-11-10 05:52:00;0;36254.3011067708;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00895890238850067;0;0.40599998831749
2017-11-10 05:54:00;0;31008.1058105469;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0118627170333639;0;0.40599998831749
2017-11-10 05:56:00;0;44750.4812174479;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0104935496657466;0;0.40599998831749
2017-11-10 05:58:00;0;35544.5065917969;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.010740134678781;0;0.40599998831749
2017-11-10 06:00:00;0;39276.3552246094;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0176268206521248;0;0.40599998831749
2017-11-10 06:02:00;0;34489.2129231771;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0166725059660772;0;0.40599998831749
2017-11-10 06:04:00;0;33191.4110351562;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0182981081694985;0;0.40599998831749
2017-11-10 06:06:00;0;21369.722672526;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0195346383300299;0;0.40599998831749
2017-11-10 06:08:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0161983899073675;0;0.40599998831749
2017-11-10 06:10:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0147870041429996;0;0.40599998831749
2017-11-10 06:12:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0177277924182514;0;0.40599998831749
2017-11-10 06:14:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0235730836711203;0;0.40599998831749
2017-11-10 06:16:00;0;22098.0336914063;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.024452165250356;0;0.40599998831749
2017-11-10 06:18:00;0;39147.1696940104;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0242684197224056;0;0.40599998831749
2017-11-10 06:20:00;0;38859.9138346354;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0234105829149485;0;0.40599998831749
2017-11-10 06:22:00;0;38438.63046875;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0245660842473929;0;0.40599998831749
2017-11-10 06:24:00;0;34815.3395996094;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0227547400863841;0;0.40599998831749
2017-11-10 06:26:00;0;0;27796.9802652995;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0238484172383323;0;0.40599998831749
2017-11-10 06:28:00;0;10031.0667399089;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0227768774610013;0;0.40599998831749
2017-11-10 06:30:00;0;13819.4315917969;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00889613188337535;0;0.40599998831749
2017-11-10 06:32:00;0;0;39292.9120605469;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00795769018586725;0;0.40599998831749
2017-11-10 06:34:00;0;0;111.873120117187;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.0103595213809361;0;0.40599998831749
2017-11-10 06:36:00;0;0;646.508276367187;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00790445188370844;0;0.40599998831749
2017-11-10 06:38:00;0;0;55276.1214518229;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00933386375351499;0;0.40599998831749
2017-11-10 06:40:00;0;0;53166.2716471354;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.013010693473431;0;0.40599998831749
2017-11-10 06:42:00;0;0;52874.6455078125;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.0126214066209892;0;0.40599998831749
2017-11-10 06:44:00;0;0;49908.4158854167;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.0103672750216598;0;0.40599998831749
2017-11-10 06:46:00;0;0;44770.2802734375;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.0117444437618057;0;0.40599998831749
2017-11-10 06:48:00;0;0;38823.0249023438;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00684719402343035;0;0.40599998831749
2017-11-10 06:50:00;0;0;31221.6837727865;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00579200393985957;0;0.40599998831749
2017-11-10 06:52:00;0;0;30624.4588541667;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00353339649736881;0;0.40599998831749
2017-11-10 06:54:00;0;0;33181.9712239583;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.0047583666164428;0;0.40599998831749
2017-11-10 06:56:00;0;0;34670.1968424479;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00313446532624463;0;0.40599998831749
2017-11-10 06:58:00;0;0;35459.4855794271;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00342882204179962;0;0.40599998831749
2017-11-10 07:00:00;0;0;33353.4567382813;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00327876803930849;0;0.40599998831749
2017-11-10 07:02:00;0;0;35528.5125813802;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00387885917443782;0;0.40599998831749
2017-11-10 07:04:00;0;0;38530.1426106771;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0072122578897203;0;0.40599998831749
2017-11-10 07:06:00;0;0;38932.2172526042;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00579719771631062;0;0.40599998831749
2017-11-10 07:08:00;0;0;38902.3599283854;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00508828089417269;0;0.40599998831749
2017-11-10 07:10:00;0;0;41031.7515299479;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00277452128163228;0;0.40599998831749
2017-11-10 07:12:00;0;0;42569.2780598958;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00433264004532248;0;0.40599998831749
2017-11-10 07:14:00;0;0;44793.1364908854;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00441475269229462;0;0.40599998831749
2017-11-10 07:16:00;0;0;43736.4088541667;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00637073956119517;0;0.40599998831749
2017-11-10 07:18:00;0;0;44098.5878580729;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00918690215330571;0;0.40599998831749
2017-11-10 07:20:00;0;0;26849.4638020833;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00586685766465962;0;0.40599998831749
2017-11-10 07:22:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00581791286046306;0;0.40599998831749
2017-11-10 07:24:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00505060600116849;0;0.40599998831749
2017-11-10 07:26:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00689257126456747;0;0.40599998831749
2017-11-10 07:28:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0017502373472477;0;0.40599998831749
2017-11-10 07:30:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00693529296355943;0;0.40599998831749
2017-11-10 07:32:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00391386544021467;0;0.40599998831749
2017-11-10 07:34:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00343558413442224;0;0.40599998831749
2017-11-10 07:36:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00586338611319661;0;0.40599998831749
2017-11-10 07:38:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0040159872189785;0;0.40599998831749
2017-11-10 07:40:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00425429165673753;0;0.40599998831749
2017-11-10 07:42:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0100687046535313;0;0.40599998831749
2017-11-10 07:44:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00485385645491382;0;0.40599998831749
2017-11-10 07:46:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00303717541974038;0;0.40599998831749
2017-11-10 07:48:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00452988281225165;0;0.40599998831749
2017-11-10 07:50:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00258531748161962;0;0.40599998831749
2017-11-10 07:52:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00337620524223894;0;0.40599998831749
2017-11-10 07:54:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00601323468921085;0;0.40599998831749
2017-11-10 07:56:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0061861601502945;0;0.40599998831749
2017-11-10 07:58:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0046208965126425;0;0.40599998831749
2017-11-10 08:00:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00933595277989904;0;0.40599998831749
2017-11-10 08:02:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0107616149742777;0;0.40599998831749
2017-11-10 08:04:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0100272038873906;0;0.40599998831749
2017-11-10 08:06:00;0;0;0;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00615531984561433;0;0.40599998831749
2017-11-10 08:08:00;0;316.920100911458;41863.2339436849;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00352373656351119;0.0047347843569393;0.40599998831749
2017-11-10 08:10:00;0;19188.7210367839;46043.0828450521;0;0;1;2.8;739.9;86;11;18;0.6;0;112;0.00463458069134504;0;0.40599998831749
2017-11-10 08:12:00;0;0;48230.6067057292;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00868132320077469;0;0.40599998831749
2017-11-10 08:14:00;0;0;49106.5326171875;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00459407233477881;0;0.40599998831749
2017-11-10 08:16:00;0;0;49064.1085286458;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00407580411992967;0;0.40599998831749
2017-11-10 08:18:00;0;0;49118.0271484375;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00501292031258345;0;0.40599998831749
2017-11-10 08:20:00;0;12641.0239664714;47636.4628580729;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0101070667461803;0;0.40599998831749
2017-11-10 08:22:00;0;0;47990.0410807292;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0164389552858969;0;0.40599998831749
2017-11-10 08:24:00;0;0;47684.8322265625;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0134844075733175;0;0.40599998831749
2017-11-10 08:26:00;0;0;47124.6929036458;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0113894341823955;0;0.40599998831749
2017-11-10 08:28:00;0;0;46622.2135091146;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.011847778231216;0;0.40599998831749
2017-11-10 08:30:00;0;0;46354.2153971354;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0113492024984832;0;0.40599998831749
2017-11-10 08:32:00;0;17100.7017008464;32652.245686849;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0106165816386541;0;0.40599998831749
2017-11-10 08:34:00;0;17765.9302083333;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0053186059386159;0;0.40599998831749
2017-11-10 08:36:00;0;17261.4145426432;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00480242988560349;0;0.40599998831749
2017-11-10 08:38:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00642176507196079;0;0.40599998831749
2017-11-10 08:40:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00285204451841613;0;0.40599998831749
2017-11-10 08:42:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0125443031312898;0;0.40599998831749
2017-11-10 08:44:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00603423573387166;0;0.40599998831749
2017-11-10 08:46:00;0;0;0;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00657087951743354;0;0.40599998831749
2017-11-10 08:48:00;0;0;1060.12945963542;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0041950377713268;0;0.40599998831749
2017-11-10 08:50:00;0;0;52125.6873697917;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00940036302587638;0;0.40599998831749
2017-11-10 08:52:00;0;0;52724.1610026042;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00645133781557282;0;0.40599998831749
2017-11-10 08:54:00;0;0;52578.4941731771;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00722820209339261;0;0.40599998831749
2017-11-10 08:56:00;0;0;52618.9499674479;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.00510552409105003;0;0.40599998831749
2017-11-10 08:58:00;0;0;52187.98046875;0;0;2;2.8;739.9;86;11;18;0.6;0;112;0.0052749682062616;0;0.40599998831749
2017-11-10 09:00:00;0;0;51817.8271484375;0;0;2;3;737.5;87;5;10;1;4;180;0.0111528386749948;0;0.40599998831749
2017-11-10 09:02:00;0;0;21851.0116455078;0;0;2;3;737.5;87;5;10;1;4;180;0.0108562224078923;0;0.40599998831749
2017-11-10 09:04:00;0;0;27271.6161621094;0;0;2;3;737.5;87;5;10;1;4;180;0.00893860474073638;0;0.40599998831749
2017-11-10 09:06:00;0;0;17261.9914876302;0;0;2;3;737.5;87;5;10;1;4;180;0.0073270880850032;0;0.40599998831749
2017-11-10 09:08:00;0;0;31361.9653971354;0;0;2;3;737.5;87;5;10;1;4;180;0.00629529093857855;0;0.40599998831749
2017-11-10 09:10:00;0;0;35325.1589355469;0;0;2;3;737.5;87;5;10;1;4;180;0.00641776003564397;0;0.40599998831749
2017-11-10 09:12:00;0;0;29908.3651692708;0;0;2;3;737.5;87;5;10;1;4;180;0.00676013982544343;0;0.40599998831749
2017-11-10 09:14:00;0;0;43034.1331054687;0;0;2;3;737.5;87;5;10;1;4;180;0.0063410973486801;0;0.40599998831749
2017-11-10 09:16:00;0;0;49301.7734049479;0;0;2;3;737.5;87;5;10;1;4;180;0.00606590607203543;0;0.40599998831749
2017-11-10 09:18:00;0;0;48450.4441731771;0;0;2;3;737.5;87;5;10;1;4;180;0.00645186798647046;0;0.40599998831749
2017-11-10 09:20:00;0;0;47222.1217122396;0;0;2;3;737.5;87;5;10;1;4;180;0.0067103142850101;0;0.40599998831749
2017-11-10 09:22:00;0;0;39840.0024902344;0;0;2;3;737.5;87;5;10;1;4;180;0.00680329067787776;0;0.40599998831749
2017-11-10 09:24:00;0;0;0;0;0;2;3;737.5;87;5;10;1;4;180;0.00522347538111111;0;0.40599998831749
2017-11-10 09:26:00;0;0;0;0;0;2;3;737.5;87;5;10;1;4;180;0.00451926006159435;0;0.40599998831749
2017-11-10 09:28:00;0;32375.592586263;0;0;0;2;3;737.5;87;5;10;1;4;180;0.0102661290904507;0;0.40599998831749
2017-11-10 09:30:00;0;0;24333.4677897135;0;0;2;3;737.5;87;5;10;1;4;180;0.0072233874273176;0;0.40599998831749
2017-11-10 09:32:00;0;16895.3748697917;46873.4465820312;0;0;2;3;737.5;87;5;10;1;4;180;0.00963928018851827;0;0.40599998831749
2017-11-10 09:34:00;0;44143.3610677083;39952.1470621745;0;0;2;3;737.5;87;5;10;1;4;180;0.0101780893436323;0;0.40599998831749
2017-11-10 09:36:00;0;44792.961328125;31137.4395182292;0;0;2;3;737.5;87;5;10;1;4;180;0.00548608337218563;0;0.40599998831749
2017-11-10 09:38:00;0;43315.552734375;29444.8231282552;0;0;2;3;737.5;87;5;10;1;4;180;0.00584468299833437;0;0.40599998831749
2017-11-10 09:40:00;0;42841.2429036458;33720.503499349;0;0;2;3;737.5;87;5;10;1;4;180;0.00638933911298712;0;0.40599998831749
2017-11-10 09:42:00;0;30597.9243489583;33810.7948893229;0;0;2;3;737.5;87;5;10;1;4;180;0.00693111675791442;0;0.40599998831749
2017-11-10 09:44:00;0;43663.4575195313;24887.2368326823;0;0;2;3;737.5;87;5;10;1;4;180;0.00528189283795655;0;0.40599998831749
2017-11-10 09:46:00;0;42432.4099934896;36214.7176757812;0;0;2;3;737.5;87;5;10;1;4;180;0.00563474296747396;0;0.40599998831749
2017-11-10 09:48:00;0;42190.2530273438;32627.1186035156;0;0;2;3;737.5;87;5;10;1;4;180;0.00891584131556253;0;0.40599998831749
2017-11-10 09:50:00;0;42456.8359375;25096.805452474;0;0;2;3;737.5;87;5;10;1;4;180;0.00771347766276449;0;0.40599998831749
